level,type,Region/economy,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
6,country,Argentina,1836,2439,4430.978,2793.085,3634.932,5609.423,6948.537,9160.272,7290.657,23987.696,10418.314,2166.137,2148.908,1652.011,4124.705,5265.263,5537.348,6473.158,9725.553,4017.159,11332.719,10839.931,15323.934,9821.662,5065.336,11758.994,3260.164342,11516.86146,11716.58357,6663.062112,4019.052253,6533.993207
6,country,"Bolivia, Plurinational State of",67,95.7,122.0999999,123.5999999,130.1999999,374.3,429.3,854,1026.05,1010.488,736.404606,705.765957,676.570098,197.401006,85.4599749,-238.62,280.8633459,366.2942415,512.5730171,423.0290749,642.9479894,858.9410703,1059.965391,1749.557976,656.566,554.644,335.3655304,712.4741377,302.3687813,-216.6368431,-1129.487271,594.1414885
6,country,Brazil,988.7999999,1102.2,2061,1290.9,2149.9,4405.122,10791.687,18992.934,28855.61,28578.43,32779.24,22457.353,16590.204,10143.525,18145.883,15066.292,18822.208,34584.901,45058.156,25948.58,77686.848,97421.786,82059.83,59089.345,63845.886,49961.36699,53700.38366,66584.92744,59802.40649,65386.04132,28318.45132,50367.41633
6,country,Chile,661.2,822.1,935.2999999,1034.2,2583,2956.1,4814.616,5271.4,4627.817978,8761.016218,4860,4199.8,2550,4333.669356,7241.04262,7096.890411,7426.274991,12571.55989,15518.19228,14166.41847,15033.19418,22633.6122,32261.53532,21257.208,24030.41935,16684.6046,12502.68542,4063.689379,10347.86939,15230.85282,9636.939772,12719.18567
6,country,Colombia,500,456.8999999,728.7,959.1,1446.497261,968.3682736,3111.67659,5562.216362,2828.826262,1507.90713,2436.46,2541.943,2133.698,1720.493,3115.636,10235,6751,8886,10564,8035,6430,14647,15040,16210,16169,11620.53265,13857.93772,13700.88045,11298.69277,13989.15403,7458.624984,9402.473211
6,country,Ecuador,126.1795,160.1431,177.8968999,473.725,576.3265,452.4601999,499.6532999,723.9357999,869.9728999,648.4152999,-23.4393679,538.5685751,783.2609999,871.513,836.94,493.4139999,271.4289999,194.1589999,1057.155,308.6059999,165.857,646.0773586,567.4103008,727.0642062,776.591946,1331.250337,764.1008681,629.5424123,1388.696763,974.5174962,1104.193901,620.5951509
6,country,French Guiana,2.02,0.00001,0.16,0.15,0.03,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,country,Guyana,7.9,12.34,146.6059999,69.537,106.694,74.415,92.914,52,44,46,67.0999999,56,43.6,26.1,30,76.7999999,102.4,152.4,178,164,198,246.8,293.66,214.02,255.23,121.7099999,57.9990782,212.1513817,1231.06,1695.293219,1833.891321,1161.680651
6,country,Paraguay,71.0557999,80.9955999,117.0755,69.6139,122.5459999,94.5,78.9537039,178.7943637,211.5538417,99.9892532,137.9382275,63.0100781,2.0438921,28.460645,69.5565315,41.9990007,161.4294505,442.8834769,264.7531473,100.7239148,633.281017,624.4165717,724.5813742,431.655138,604.1419,377.8448524,504.6201301,336.4825551,156.23211,224.5493652,120.0459742,121.5859899
6,country,Peru,41.1,-7,-79,760.589,3289.187,2556.982,3471.149,2139.26,1643.949,1940.009,809.69676,1144.26,2155.837,1335.007073,1599.038389,2578.719365,3466.531061,5490.961307,6923.651285,6430.652961,8454.627588,7682.261109,13622.4851,9826.002544,4536.702254,8206.476795,6458.521858,6530.19282,6761.185789,6178.68901,-870.5758167,5908.063479
6,country,Suriname,-76.7999999,18.5,-54.2999999,-46.6,-30.1999999,-20.6,19.1,-9.1999999,9.0999999,-61.5,-97.2,-26.8,-73.5999999,-76.0999999,-37.2999999,28,-163.4,-246.6999999,-231.4,-93.4,-247.6999999,69.7913232,173.723334,187.6038595,164.0984156,266.7414559,299.987,98.2,119.19076,-7.7846764,0.3488434,-164.3938988
6,country,Uruguay,41.5399999,32.34,11.3,101.5,154.5,156.5999999,136.8,126.4,164.0999999,235.264,273.4909999,296.7938588,193.748912,416.4075212,332.3694883,847.4002046,1493.492445,1329.464293,2105.688028,1528.59124,2289.105601,2504.112903,2216.015647,4250.830992,2235.822622,1085.404479,-1821.10277,-590.4510273,-67.4282683,1965.207718,635.1435781,1645.52599
6,country,"Venezuela, Bolivarian Republic of",778.1919999,231.159,1937.428366,417.553846,813,985,2183,6202,4985,2890,4701,3683,782,2040,1483,2589,-508,3288,2627,-983,1574,5740,5973,2680,-1028,769,1068,-68,886,-1278,-456,-761.3333333
5,region,Central America,3055.543,5273.173,4980.093,5069.585,11837.087,10365.1235,10308.533,14990.857,16659.7722,16380.99041,20612.16293,32425.08641,26201.222,20777.08052,28594.44465,30327.57852,27396.57244,40219.62229,37443.37886,22497.62915,33584.38546,34679.01457,30977.84848,58331.03418,42306.11824,46687.57664,41816.57232,45445.74663,45320.79488,43993.84801,32755.9863,42494.66267
6,country,Belize,19,15.05,17.8,13.59999995,18.814,20.76249995,16.57999995,11.946,18.98599995,53.579,23.341,61.16299995,25.46099995,-10.925,111.496,126.9085,108.8285,143.1405,169.6685,108.84,97.2205,95.3485,189.2015,95.15649995,152.744,64.6148159,43.982411,24.4946865,118.275547,93.9102417,76.2028135,127.8239932
6,country,Costa Rica,162.4,178.4,226,246.6999999,297.6,336.8999999,427,406.8999999,611.7,619.4692119,666.9437816,608.6484868,824.6261684,692.1110081,975.9076527,1364.133914,1702.496736,2088.469427,2319.941177,1443.569702,1683.545245,2461.4832,2258.090032,2741.091777,2926.64577,2751.878481,2203.948381,2778.314023,2487.180401,2812.261288,1762.655392,3195.675837
6,country,El Salvador,1.8999999,25.1999999,15.3,16.3999999,0,38,0,59,1102.7,215.8,173.4,279,470.1999999,141.6999999,363.1999999,511.1,241.0999999,1550.6,903.1,365.8,-230.3,218.5,466.8414181,179.2083234,306.3394193,396.615771,347.4247956,889.0729222,826.01,636.16,279.92,314.1874345
6,country,Guatemala,59.2999999,90.4,94.0999999,142.488,65.0999999,75.2999999,76.7999999,84.5,672.7999999,154.5999999,229.5999999,498.5,205.3,263.3,296,508.3,591.6,745.2,737.61109,522.32412,658.31247,1219.22906,1270.14513,1479.31272,1442.35365,1230.89472,1174.4,1130,980.65193,976.14102,931.8227,3471.66349
6,country,Honduras,43.5,52.1,47.6,52.1,41.5,69.4,90,127.652,99.0212,237.3372,381.6591485,304.2429233,275.167835,402.7795158,546.6639999,599.758,669.1069999,927.541,1006.37,509,969.1,1014.4,1058.5,1059.7,1417.4,1203.5,1139.4,1175.8,961.3,498.1,418.6,700.2
6,country,Mexico,2633.238,4761.498,4392.799,4388.801,10972.501,9526.3,9185.451,12829.556,12756.765,13935.805,18246.819,30056.232,24097.967,18269.315,25032.077,26058.6781,21249.34021,32484.37136,29532.68809,17854.89532,27193.30724,25581.05381,21748.8704,48244.26486,30525.1354,35517.27285,31172.91673,34130.865,34090.377,34411.327,27933.586,31621.206
6,country,Nicaragua,0.67,42,42,40,40,75.4,97,172.0999999,194.6999999,300,266.5,150.1999999,203.9,201.3,250,241.0999999,286.7999999,381.6999999,627.2999999,433.8999999,489.9,936.3,775.7,965.1,1076.8,967,989.1,1035.4,837.6,503,746.5,1220.1
6,country,Panama,135.535,108.525,144.494,169.496,401.572,223.061,415.702,1299.203,1203.1,864.3999999,623.8999999,467.1,98.5999999,817.5,1019.1,917.6,2547.3,1898.6,2146.7,1259.3,2723.3,3152.7,3210.5,3567.2,4458.7,4555.8,4745.4,4281.8,5019.4,4062.948466,606.6993933,1843.805911
4,region,Caribbean,437.1,486.8999998,551.2999999,706.8999999,854.9391164,864.7999999,640.5999998,1627.5,1811.56,2534.8,2116.322638,2532.84,2192,2155.8,2514.643,2770.884,3010.1,3438.4,7137.2,3470.87,2978.774,2654.947454,1763.37173,1575.097089,3563.257679,3412.387609,3415.978537,4363.512651,2714.734902,3945.38832,2744.936499,3814.18426
5,country,Anguilla,10.82,6.114814815,15.42222222,6.466666667,11.14444444,17.58148144,33.22962959,21.24444441,28.06296296,38.01111111,39.71378519,29.61888889,33.2382333,29.3922963,86.7273037,117.3067667,141.9978037,118.8760963,98.7143137,43.5865763,11.40072074,38.9158907,43.54300333,42.14755185,75.36821174,82.93623344,114.8379014,97.16747759,209.5407924,140.2216456,60.89255322,80.62263274
5,country,Antigua and Barbuda,58.75,54.79259259,19.64814811,15.2407407,24.78888889,31.48518519,19.35185185,22.94444444,22.77407404,51.79142222,43.11592593,98.45222222,65.86506481,166.3211437,80.36658519,220.9633741,358.8201637,338.2047333,158.7837744,80.64665256,96.67920774,65.1605963,133.0708426,94.6625263,46.26310104,114.0246601,97.43197648,151.2716282,204.8449283,127.7631748,73.52754033,104.3263381
5,country,Aruba,130.5029999,184.749,-16.25698324,-2.569832346,-58.77094972,1.117318436,84.46927369,195.9217877,83.57541894,467.5418994,-127.9329609,-266.9273743,332.122905,159.7765363,-105.6523806,-207.0427813,221.3477602,-469.7375912,19.55307263,-10.7014114,236.8715084,489.4972067,-316.4245809,227.3184357,208.3240223,-26.87150838,27.54189939,87.86227911,110.1756501,-136.1165829,137.1834721,134.2949479
5,country,Bahamas,-17.3,-1.3,0.3,27.1,23.3999999,106.8,87.7999999,210,847.0085874,781.8999999,609.192,587.0059999,353.7069999,713.259,803.7459999,1054.313,1492.102,1622.82,1512.311,645.7025135,1097.18766,1408.799445,1033.507246,1590.4,3550.967,712.5639043,1259.5,901.4479999,947.4299999,610.9571738,896.7839201,359.5843738
5,country,Barbados,11.21328275,7.42492125,14.44999995,9.40211385,12.94999995,11.80375015,15.83648405,18.20349905,29.1604822,37.5395051,73.6969439,91.5049109,228.3432538,184.7012886,228.3345,390.0613959,342.2674982,476.404577,615.1228846,255.2919111,446.3386889,455.8311553,526.876534,117.802151,592.4383514,417.9065689,269.3349267,206.1573627,241.5964999,215.3701286,262.1,238.7350643
5,country,British Virgin Islands,18.35,4.86,-131.22,675.98,677.5099999,-576.71,1109.55,3636.65,8777.51871,7915.398866,8073.327,3791.26,5451.882,9660.121,28309.656,-7142.639,12029.088,37163.179,52554.448,42212.878,42386.82491,50788.16114,61121.51045,104804.7644,40462.00721,66712.74157,49022.94594,39609.97133,34389.70912,39103.36161,39619.63521,39361.49841
5,country,Cayman Islands,49.0399999,-8.5399999,27.4899999,459.7599999,467.0699999,50.31,1231.71,3150.87,4354.11,6475.83,9358.723,2133.108,2802.975,2602.57,3703.461,9506.484,24820.937,28210.535,19555.735,20298.045,20965.96264,31131.85511,21489.60474,34907.99432,46040.60977,80501.52546,58815.59079,15173.39523,20680.81178,28165.12898,23621.04943,25893.08921
5,country,Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.698324,146.5363128,55.25139665,34.25597983,50.85263207,54.68990838,-15.01993162,150.1024936,146.4349327,133.0464049,172.678986,126.8882681,55.9150837,158.1492669,153.884745
5,country,Dominica,7.5599999,15.22037033,20.38148148,13.2,22.6,54.09259259,17.8,21.11481478,6.511111111,17.95555552,17.59629626,17.11592593,20.11063704,31.47214074,26.17394815,19.23555926,25.90752589,40.48677478,56.54826293,57.23550037,42.8602237,34.56334296,58.52277037,23.34833667,12.34989281,7.160376519,42.26492611,22.6772077,78.28317204,63.04222189,21.97998526,43.97985037
5,country,Dominican Republic,132.8,145,179.6999999,189.3,206.8,414.3,96.5,420.6,699.7999999,1337.8,952.9299999,1079.1,916.7999999,613,909.0399999,1122.7,1084.6,1667.4,2870,2165.4,2023.7,2276.7,3142.4,1990.5,2208.5,2204.9,2406.7,3570.7,2535.3,3021,2559.6,3102.1
5,country,Grenada,13.14,15.27407407,22.58148144,20.24814815,19.31111111,19.97777774,16.96296293,33.5,48.68518515,41.55185185,37.40740741,58.74814815,54.48888889,89.16666667,65.0143333,70.15712959,89.78714811,156.5547966,134.8325833,102.5563629,60.42086111,42.6481837,31.48986296,113.0915092,106.7971677,156.4421237,109.8566457,155.6621453,184.005689,198.9789766,148.8113701,144.2260987
5,country,Guadeloupe,0,0,0,0,0,0,0,0,0,0,1.8426385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,country,Haiti,8,13.6,-1.8,-2.2,-2.7999999,7.4,4.0999999,4,10.76,30,13.25,4.94,5.7,13.7999999,5.9,26,160.5999999,74.5,29.8,55.4699999,178,119,156,161.9199999,99,105.68,104.9,374.86,105,75,23,50
5,country,Jamaica,174.9,171.1999999,190.4,139.1999999,129.6999999,147.4,183.6999999,203.3,369.1,523.7,468.8,613.8999999,478.8,720.7,601.6029999,682.484,882.2,866.5,1436.6,540.8999999,227.674,218.1999999,369.3193796,552.6431149,594.344174,924.9778637,927.976719,888.8352285,774.6206031,665.415555,265.1005536,320.5007105
5,country,Martinique,12,13,12,8,0.2391164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,country,Montserrat,9.58,8.02962963,4.614814815,4.859259222,7.166666667,3.033333333,-0.3185185185,2.566666667,2.566666667,8.214814815,2.292592593,0.5285184815,0.6396455185,2.080622222,2.338296667,5.437660741,3.990515185,6.845127,12.68210741,2.561496296,3.550085148,2.463851481,2.610004407,3.732109963,5.047356259,4.710287519,3.74896037,3.439289741,3.318871556,1.559754296,2.534042037,0.6141328148
5,country,Netherlands Antilles,8.101,33.408,40.0559999,11.006,21.5079999,-150,-59.832,-16.24357542,5.024022346,-14.74413408,-0.605027933,62.45251397,74.89385475,10.96648039,21.77709492,41.8603352,-21.95530721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,country,Saint Kitts and Nevis,48.78,21.44814811,12.52962959,13.75925922,15.34814811,20.47037037,35.17407404,19.67037037,31.92592593,57.737037,96.21481481,88.2307407,79.77168885,75.61216296,55.77147407,92.99448885,110.4156303,134.4844381,177.9060267,130.7508393,116.26848,109.632707,108.3753333,136.1827037,156.6585941,128.2766048,121.4152455,48.02611615,40.05176722,47.86256444,13.85261607,40.00967493
5,country,Saint Lucia,45.8999999,59.4099999,40.94074074,34.16296293,32.52222222,32.75185185,18.41481478,47.82592593,83.39629626,83.15185181,53.74814815,58.80740741,51.93541478,106.4259259,76.52028519,78.23342963,233.9347333,271.891074,161.2107063,146.3975911,121.2969726,96.41642778,73.55837922,92.0414407,65.4074443,152.2401761,161.6130656,89.94145207,45.52220085,72.85416811,35.10851104,46.71641256
5,country,Saint Vincent and the Grenadines,7.6699999,8.896296296,13.9,31.4,47.28518519,30.6407407,42.64444444,92.47037037,88.95185185,56.79629626,37.74444444,21.04037033,34.04825552,55.16444811,65.68616667,40.08731481,109.1123444,119.4069,159.24336,110.2216663,97.21810889,85.62386033,115.1113433,159.5689222,124.4226778,123.879208,80.24392274,163.2751876,41.585789,74.35652985,30.85999115,65.29691804
5,country,Sint Maarten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.63128492,85.87709497,39.65921782,41.73304564,-45.68214732,19.60516933,38.29507883,53.14765318,35.54420101,54.70996212,64.24829704,-196.6256983,55.2777041,26.6926279,31.4895734
5,country,Trinidad and Tobago,109.4,144.0999999,171,372.6,521,295.6999999,356.3,999.6,731.8999999,643.2999999,679.5,834.8999999,790.7,808.2999999,998.1,939.7,882.7,830,2800.8,709.1,549.3999999,41.0474545,-1904.347649,-1129.966026,661.4135054,176.8297449,-23.5981824,-470.8825777,-700.1857012,183.9727653,-102.764055,341.5835495
5,country,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69.888,16.59,22.068,42.2269999,26.9616666,30.4188888,28.6902777
3,region,Oceania,293.3614076,206.9028987,191.2415377,171.3510431,168.1927541,551.536118,172.0359496,154.0716033,297.8840757,404.2223908,116.3697668,248.4164133,139.5133338,346.11364,395.9381248,325.1349989,26.11697867,289.1167649,-789.2785034,-244.069133,-945.2278094,-1619.438851,-2376.20686,-1610.916136,-1112.109229,-655.9165079,-9.490254423,-138.454172,695.4349562,116.3556721,-68.10778947,138.852351
4,country,Cook Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4112682,10.4632026,1.9186405,11.5587088,7.980184,7.1525111,7.5663475
4,country,Fiji,84.13745596,11.31773693,38.58974444,54.74227673,71.51053192,57.17008099,16.53245913,26.52942473,144.8545918,79.30423475,2.959663961,41.15714386,30.45406736,39.82550626,250.0216382,173.8647049,581.7996973,459.6716099,682.056334,311.4981259,176.3531442,216.7645369,277.7265642,243.0772406,379.5798341,205.28027,389.8410273,386.185942,470.9731817,321.0064095,240.5472138,401.0367844
4,country,French Polynesia,22.16,33.82,0.03,-3.24,1.55,2.08,3.5499999,14.3699999,10.73,4.4299999,9.874719,23.68875451,10.9309999,58.213,6.420020709,7.930632209,-20.42592221,-44.54725895,16.08056545,-14.03956146,-26.49254027,-103.0795455,-112.0113636,-34.13600796,-31.30838009,-3.262187896,-37.32602446,-74.58837705,31.98517218,13.86635502,16.70317873,21.34214156
4,country,Kiribati,0.2997517681,0.5086620552,0.4758932178,1.379066478,0.5191007128,0.387685967,0.5384000595,0.5121049741,0.4397454502,0.4516274719,0.7218102654,-0.273476291,0.249788108,0.6707589289,1.95366788,2.606016174,0.568434302,1.153047102,-1.267677448,5,-6.602,-0.349,-2.386,0.838,2.632,-0.82,1.8069999,0.785,-1.1443647,-0.5582805,2.6240928,1.0329061
4,country,Marshall Islands,0,0,0,0,0,0,0,0,0,0,0.739,0.739,0.839,-1.1519999,1.1559999,3.3029999,1.8999999,7.011,5.738,44.89,-9.3569999,-4.381,21.3739999,32.5679999,-8.0289999,-5.3936384,-3.0558474,5.8354974,9.7520513,4.1772337,6.5882608,5.3827472
4,country,"Micronesia, Federated States of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2092999,0,0,0,0,0,0,0
4,country,New Caledonia,0,0,0,0,0,0,0,0,0,0,-40.62609177,103.0412079,59.05551726,116.0481425,27.48018589,37.35004709,-718.5446264,-410.5711196,-1682.616358,-1123.979817,-1363.095026,-1675.352273,-2722.488636,-2010.530758,-1600.140621,-1023.276779,-461.7054839,-410.1461398,-249.2309951,-655.1242927,-519.8231683,-493.8001244
4,country,Palau,1,1,1,0,0,-0.21,0,0,0,0,3.1776472,-1.4318567,1.9010145,4.5937054,6.8450369,3.6865332,33.0537166,6.7849731,4.6521897,-2.3429359,3.5958131,7.365053,21.6647153,18.9575378,40.7836406,36.0965094,36.0080193,27.4846327,21.5,22,24,23
4,country,Papua New Guinea,155.413,116.7189999,104.3,61.9508,56.9504,454.569,111.294,28.5752999,109.626,296.4929999,98.23302758,63.77039115,18.27881352,101.0256914,25.75608061,33.52729735,-6.870086661,95.772843,-30.36935806,423.2089839,29.051701,-309.5779365,25.00419936,18.22224,-30.06431325,27.99440834,-39.76492086,-180.1767097,305.6634643,335.1767567,111.7676029,86.832016
4,country,Samoa,6.5999999,3.1899999,5,5,3,3.4399999,1.1599999,19.9899999,3,-0.7185171664,-1.206806284,1.414589798,1.59940289,2.724300729,7.757343386,3.756724212,21.853423,6.905605392,49.46108052,9.605314196,0.4085065562,14.87311594,20.88897226,13.95942105,22.8564572,26.81366051,2.549966588,9.078017053,16.72212389,-2.151612261,4.262123423,8.790989487
4,country,Solomon Islands,10.44,14.513,14.173,23.3709999,2.096,2.0259999,5.944,33.872,8.8046299,9.9004999,13.0283,-9.313303953,-4.001994882,-1.800687709,5.681311575,18.58087283,44.29486455,86.02600626,74.95237431,48.57331558,165.9208878,120.1695793,23.89765063,53.36161728,21.69152017,31.59715507,38.60752745,42.83990013,24.83821136,32.80861593,9.133470361,50.0129746
4,country,Tonga,0.2,0.36,1.22,2.18,2.780521428,1.028451304,0.2849906248,-0.01052614917,0.04570855059,0.9581459919,9.212396872,7.628663006,4.692076768,6.244495291,37.48300838,12.96936754,17.17772025,23.99882284,46.33347748,20.05416586,24.71156722,43.78379942,31.1135149,51.36127095,56.04379538,12.34708609,8.8461226,13.78078573,15.0474744,1.742414,4.2263883,1.7432873
4,country,Tuvalu,0,0,0,0,0,0,0,0,0,0,0,-0.009,-0.01,-0.011,-0.012,-0.011,-0.011,-0.011,1.6879999,1.7509999,0.455,-0.119,1.325,0.337,0.3,0.3,0.3,0.3,0.298862,0.298862,0.1,0.199431
4,country,Vanuatu,13.1112,25.4744999,26.4529,25.9679,29.7862,31.0448999,32.7321,30.2333,20.3834,13.4034,20.2561,18.0043,15.52464834,19.73172708,25.39583147,27.57080351,71.32075813,56.92223589,44.01286834,31.71227551,59.82213655,70.46381883,37.68452301,1.068302615,13.33653784,30.99574022,43.93915649,38.24863897,37.47106613,35.13302682,24.6105366,25.7128502
2,region,Least developed countries (LDCs),542.0078288,1501.491683,1470.026201,1841.454159,1042.129579,1682.043148,2090.216736,3684.631294,4553.374899,5559.379552,4597.642428,5993.365002,6436.532452,11083.41665,9620.760591,5818.411477,9756.895347,11970.72176,18369.91568,15564.17452,23213.33897,19839.19488,26751.72425,20861.99751,27237.01171,38133.66059,25879.86686,20873.47927,22538.97154,22839.27717,22974.85899,25978.13482
2,region,Landlocked countries (LLCs),606.3599531,338.4852728,572.3180975,1865.785764,1629.08843,2794.443984,3351.167755,5160.281618,5707.818574,4323.120358,3996.991204,6238.508002,7890.178795,8842.936924,12283.18905,6866.359328,11859.9821,15591.93015,25563.08399,26852.04631,27579.65484,35150.8562,34070.11583,30175.2808,29012.33292,25108.64135,24335.38079,25070.31077,22950.57027,22069.78253,14138.82853,18485.98966
2,region,Small island developing states (SIDS),623.2824715,604.1085439,615.0454298,833.398238,1020.435355,944.9139017,955.3172458,1911.572619,2527.166676,2580.033344,2536.601438,2604.04495,2357.011374,3195.343306,3478.843377,4105.837542,5795.434517,6421.684297,9300.263348,4070.798368,4455.649115,4459.799699,2266.315191,3126.782298,7758.347759,4144.316126,4721.162954,3961.631247,3797.974879,4424.684907,2853.827416,3342.442068